Datetime,Text,Username
2023-03-15 12:31:41+00:00,@kring_pajak Ini kak ga bisa juga https://t.co/szHFDj2Ndm,Feyfeliss
2023-03-15 12:31:34+00:00,"Padahal aku tuh udah nadzar kalau masalah pajak selesai dan choikim dapet hasil bagus di AE, mau giveaway sumpah sumpah 😔 sekarang choikim flop jadi firasatku buruk masalah pajak ya Allah tolong hamba",bangjeb_
2023-03-15 12:30:43+00:00,"@kring_pajak min mau tanya, apakah kita punya akses sebagai karyawan untuk dapat mendapatkan form bukti pemotongan pph pasal 21 selain melalui perusahaan. Karena bagian yang biasa mengurus di perusahaan sedang sakit? Terima kasih",NMFaizi
2023-03-15 12:30:19+00:00,"@Bebeklac @asumsico Siap, dengan alasan demikian mudah2an dipermudah urusannya. Meskipun sangat jarang dipake, kalo motor ngeblong pajak gini aga risih juga.",Junior_fifth
2023-03-15 12:30:14+00:00,@moncheri_wjn oh iya yaa pajak dkk aku lupa kak wkwkwk,lmv_dk97
2023-03-15 12:30:05+00:00,@Iqbalmauul @kring_pajak ngendi wae asline rpp mas iqbal wang sinawang tenan urip ki.,masthoyyy
2023-03-15 12:30:00+00:00,"Jokowi Marah Uang Hasil Pajak dari Rakyat Malah Dipakai Beli Barang Impor
https://t.co/30af9raq6k",democrazymedia
2023-03-15 12:29:47+00:00,Pemegang Kendaraan Dinas Diminta Tertib Bayar Pajak https://t.co/59X1ML95jt,pro1takengon
2023-03-15 12:29:45+00:00,"@My_1stlife @prastow Mas, aku ga menyoroti tppu 300T, tapi lebih ke DJP dengan segala wewenang mereka seperti wewenang yang dulu juga dimiliki Gayus Tambunan yang semua diatur dalam UU pengadilan pajak. Itu kenapa aku menyebut nama Gayus.",SiahaanSabeth
2023-03-15 12:29:31+00:00,@DitjenPajakRI min aku hbs buat npwp cara lapor pajaknya gimana ya harus dateng langsung ke kantor pajak kah tapi skrg domisiliku di luar kota,gelatobeom
2023-03-15 12:29:23+00:00,"@kring_pajak #LupaEFIN
A. Pribadi
B. Sudah",MPnbl
2023-03-15 12:29:13+00:00,"@SiahaanSabeth @prastow itu data transaksi tindak pindana di bidang perpajakan, jd belum tentu melibatkan pegawai pajak, bisa jadi juga cuma melibatkan wajib pajak itu sendiri.",brian_prad
2023-03-15 12:29:09+00:00,"Selamat sore, #KawanPajak &amp;
#InfoKeu kurs pajak terbaru periode 15-21 Maret 2023",pajakmanna
2023-03-15 12:29:01+00:00,"@democrazymedia Kalo mrk suka2 memerintah kita jg suka2 bayar pajak, pengen liat brp lama bs tahan 🤣",Thetruthlink01
2023-03-15 12:28:51+00:00,pajak ini membunuhkuuu arghhh,jenochiii
2023-03-15 12:28:49+00:00,@nendragunawan @priwietkiew @centongsakti @hrdbacot Pegawai pajak….. di Qatar!,tyhamdhani
2023-03-15 12:28:34+00:00,"@eddy_widodo_165 @SantorinisSun Ini khan sesama lembaga negara. Jadi sebagai pihak pembayar pajak, kita harus percaya siapa ya?",J_Aryoko
2023-03-15 12:28:25+00:00,"Tapi ntah lah, apa bapak eks Kabag di dirjen pajak itu sendiri bahkan setelah memposting ke medsosnya tau kalo gerakan boxing seperti di videonya itu jika dilakukan terus menerus bisa bikin pinggul atau low back jadi encok 🤕",pensillicin
2023-03-15 12:28:08+00:00,"Anjirr wayv paling murah 900an huhuhu, iyasi belom plus pajak dll",blubublubub7
2023-03-15 12:28:02+00:00,"@opetimus ngapain bayar pajak, orangnya korupsi",lemobt
2023-03-15 12:27:53+00:00,"@CNNIndonesia Setuju. Guru seharusnya ASN gaji tertinggi di negara ini, mereka tdk menghasilkan uang utk negara ini, tp siapa yg ngajar tu para pegawai pajak, bahkan metri keyangan &amp; presiden?
HARGAI GURU.",pirnek01
2023-03-15 12:27:38+00:00,@priwietkiew @tyhamdhani @centongsakti @hrdbacot Cuma segitu sampe mesti ke Qatar ya? Emang enak jadi pegawai pajak aja 🥲,nendragunawan
2023-03-15 12:27:34+00:00,"pastinya bukan dri masy yg patuh bayar pajak krn semua uda ada mekanismenya (bayar pajak skrng jg via elektronik) jadi sdh pasti kemungkinan besar dri pengemplang pajak,,

Jdi semestinya boleh yaa klo dikoreksi bahwa duit yg (patuh) bayar pajak emang uda sesuai koo peruntukkannya",indriakrst
2023-03-15 12:27:31+00:00,Menpan RB pertimbangkan insentif pajak untuk sekolah swasta di IKN https://t.co/b7vqfXUkmy,bocorantogelHK
2023-03-15 12:27:16+00:00,@DitjenPajakRI @kring_pajak Min @kring_pajak mau nanya nihh,___titik
2023-03-15 12:27:10+00:00,@kring_pajak @HooHooTan @worksfess @kring_pajak  gimana lapor pajak menggunakan bukpot?,safeyourday
2023-03-15 12:26:50+00:00,@Iqbalmauul @kring_pajak Gede mbang solo,masthoyyy
2023-03-15 12:25:56+00:00,Udah fotonya pake yg ngakalin pajak + gak puasa lagi😂😂😂,agasandra
2023-03-15 12:25:52+00:00,"@kemasadri @adriansyahyasin Gak semua trayek itu trayek pasar, jadi sama kyk argumen situ ""Indonesia gak cuma jakarta""

Adanya pajak progresif aja jml kendaraan bisa sejumlah anggota keluarga (even lebih),
Gimana kalo dihilangkan? Mau nunggu semua wilayah jadi kyk jakarta baru sadar?",DynoHiu
2023-03-15 12:25:29+00:00,Kita nikmati hasil pengutan pajak… https://t.co/OpIhGcIrjP,heraldindo
2023-03-15 12:25:24+00:00,@hyxuxii @wayvjowo pajak pemerintah+ fee ticketing lur,candiyeee_xx
2023-03-15 12:25:11+00:00,"@moonlightaf02 @worksfess PTKP kan yang gak kena, sementara yang kena itu sisanya Rp 4.8k, tapi biasanya adaa pengurangan lagi gak bersih Rp4.8k sisanya. Nanti kalau udah ketemu nett dari Rp4.8k ituu yang dijadiin pajak penghasilan",mohammadabiyoga
2023-03-15 12:25:11+00:00,@hyxuxii Pajak 15% sama layanan tiket 4%.,wayvjowo
2023-03-15 12:24:53+00:00,"Bbrp yg comment ""kami ga rela uang kami buat memperkaya pegawai Ibu""

Menurutku statementnya kurang tepat sihh karena pajak yg dibayar memang untuk gaji dan tunjangan yg sdh ada aturan hukumnya

Klopun ada temuan2 nominal uang yg menggiurkan,, klo dipikir pke logika cont-",indriakrst
2023-03-15 12:24:52+00:00,@Migran_TV_7777 @DitjenPajakRI @kring_pajak @pajakpmb @KemenkeuRI @jokowi @prastow yee..kelakuan perusuh negara. kelompok ente yg pegang negara gw yakin lebih kacau kelihatan ko tingkah laku kalian di luar pemerintahan aneh2 semua.,senikahirupan
2023-03-15 12:24:50+00:00,"uang pajak di pake nge wibu.

semua akan wibu pada waktunya.",TakaToshiCh
2023-03-15 12:24:46+00:00,"@kring_pajak 
1
Lupa efin",dekawahyudi
2023-03-15 12:24:43+00:00,Dapet bupot pajak gimana cara ngisinya,neslitevic
2023-03-15 12:24:34+00:00,"@Ghufronaminjk @xtarla @GunRomli Lu muslim apa bukan ? Klo ngaku muslim, lu meyakini wahyu ALLAH SWT gak ? Yg bilang pajak itu haram itu ALLAH SWT. Perkara mau lu laksanain atau enggak itu urusan pribadi. Ustadz Khalid mah sebatas menyampaikan sesuai yg ada di Islam.",hosin_engi
2023-03-15 12:24:27+00:00,@GibsonVibgyor Penghisap pajak,erwinkamang
2023-03-15 12:24:16+00:00,"@kring_pajak 
1",dekawahyudi
2023-03-15 12:24:09+00:00,"@Vicria_2511 @WayV_official @94ifjun Belum pajak sama fee kak, bersihnya hampir 1,1 deh kayanya",bucinoppa_
2023-03-15 12:23:58+00:00,"CAT 1 = Rp 3.094.000
CAT 2 = Rp 2.915.500
CAT 3 = Rp 2.320.500
CAT 4 = Rp 1.785.000
CAT 5 = Rp 1.071.000

bener ga sih ini kalo setelah pajak segini? https://t.co/gdmlC25ces",latteforbunny_
2023-03-15 12:23:29+00:00,@k_m_w_t_w @Pawel41012456 @LegiaNet Wypad gówniarzu!,Pajak1971
2023-03-15 12:23:23+00:00,"SPT Tahunan Orang Pribadi tapi juga Pemadanan NIK menjadi NPWP. 

Jangan lupa #KawanPajak sebentar lagi 31 Maret 2023,   jangan lewat tanggal itu ya lapor SPT Tahunan bagi wajib pajak  orang pribadi.(2/2)",pajak_cileungsi
2023-03-15 12:23:21+00:00,"Hai #KawanPajak, Rabu 15 Maret 2023 KPP Pratama Cileungsi mengadakan kelas pajak online lagi, tidak hanya membahas Tata Cara Pelaporan (1/2)
@anitawidiati
@pajakjabar3
@ditjenpajakri
#LaporPajakHariIni
#LebihCepatLebihNyaman
#Efilling
#PajakKitaUntukKita
#PajakKuatIndonesiaMaju https://t.co/nnP3VEREUq",pajak_cileungsi
2023-03-15 12:23:12+00:00,"@AliTaufik1979 @CNNIndonesia Guru honorer perekrutannya seperti apa, ga jelas. Ga ada standarnya. Cek deh, kebanyakan karena nepotisme dengan kepala sekolah. Masak kyk gini mau diberi remunerasi seperti ASN pajak skrg?",mamaklara1
2023-03-15 12:22:49+00:00,"@khojan_x_x @prastow Kok seperti capaian pajak ya, melebihi target karena targetnya dikecilin 😀",NUpadhana
2023-03-15 12:22:47+00:00,@mnsiaspr d potong pajak 1 juta 😘😘,aloramelody
2023-03-15 12:22:34+00:00,@SMTOWN_JKT @tiketXid Blm pajak😩,ye0lr0yals
2023-03-15 12:22:14+00:00,"😭😭🤧 seriusan ini. gimana bakal maju, kalau pajaknya gak adil.

padahal untuk kesehatan, 

ini ada yang bisa nuntut undang-undang gak?

khusus buat alat kesehatan pajaknya diturunkan deh. termasuk pajak guru honorer dan penulis. 🤧🤧",royyana1304971
2023-03-15 12:22:08+00:00,"nasib generasi 1999:

UN SMP tiba2 ada soal internasional yang kapal layar
UN SMA tiba2 bukan standar kelulusan terus susah
Lulus S1 pas pandemi
Tahun2 mulai bisa lapor pajak ternyata pajaknya digunakan tuk berfoya2 fejabat fajak :-((",lost_ageless_
2023-03-15 12:22:05+00:00,"@GunRomli Ah si bego... Yg bikin statement pajak haram itu ALLAH SWT... Malu2 in nama Muhammad aja lu, ajaran agama sendiri gak ngerti.",hosin_engi
2023-03-15 12:21:58+00:00,@keepitlowk3y blm pajak ituuuuu tp tetep lumayan murah si 😞,chocominjae
2023-03-15 12:21:50+00:00,Tiket wayv pas pertama kali liat “ih murah” lalu kemudian w lupa ini promotornya pasti masi exclude pajak dll. Pas ditotal2 ya 3 juta juga 🤣,teayouwng
2023-03-15 12:21:47+00:00,"Nah itu dia @mohmahfudmd ketua tim ppatk,bag tppu,klo didengar kemarin kan itu lintas wp dan kepabeanan dan pajak,pajak itu pasti pajak pusat,double counting kek gimana?ini kan bukan divisi pengembangan investasi bank bumn,yg buy sell,buy sell produk investasi @tvOneNews",tethadam1010
2023-03-15 12:21:45+00:00,"@kring_pajak 

#LupaEFIN 

a. Wajib pajak pribadi
b. Belum aktivasi dan lupa nomor efin nya",ditlxsk
2023-03-15 12:21:43+00:00,"@goingKWANGYA Ini pajaknya gede juga .... Jadi harga dan pajak tolong dong turunin anjir:"")",mellifluous_ily
2023-03-15 12:21:39+00:00,"@txtdrimedia Tinggal di cek, anaknya yg selegram itu bayar pajak gak? Wkwkwk",izacmeowton
2023-03-15 12:21:19+00:00,@WayV_official belum sama pajak ngga sih itu?? 🥲,deskjya
2023-03-15 12:21:10+00:00,"Pajak Rokok Naik tangga lagi.  
harus pindah ke Lain hati.  L A ngak 3nak banget.. daru 1200/bungkus sampai 30rb. 
mending 30rb dapat 3 bungkus 3konomiss.. hhhh https://t.co/188ecImVxu",Alwafi95190246
2023-03-15 12:21:09+00:00,"@kring_pajak #kring_pajak
#lupaEFIN
a. Pribadi
b. Sudah aktivasi EFIN
Nomor sama email ganti semua, yang nomor dulu dipakai buat efin sudah ngga aktif, emailnya juga lupa pakai email yang mana...",kimseokjin_lope
2023-03-15 12:20:59+00:00,"@Vicria_2511 @WayV_official @94ifjun belum sama pajak kak, paling satu jutaan",erikaahzxrr10
2023-03-15 12:20:52+00:00,"Eh aku iseng ngitung harga + pajak kurleb segini gaes
Cat 1       3.094k
Cat 2       2.915.5k
Cat 3.      2.320k
Cat 4.      1.785k
Cat 5.       1.071k   
 
Weishenv!",weishenvess
2023-03-15 12:20:50+00:00,@kunhaotong @rikitsel @gulfa @mkluvrr @jekhengker asu gede amat pajak 😁😁😁,saltty
2023-03-15 12:20:34+00:00,"Geger, Pegawai Pajak Sumut Ungkap Modus Sri Mulyani “Lindungi” Rafael Alun https://t.co/1xpzPRg6We",JokoHar67908821
2023-03-15 12:20:24+00:00,"Anggota Polisi Diduga Gelapkan Pajak Rp2,5 Miliar Tewas Bunuh Diri https://t.co/w5MbzlXIOL",CNNIndonesia
2023-03-15 12:19:34+00:00,@1mcjr @memefess Wota kan gitu terutama sirkel 3 huruf cuma mental sosmed tengil kaya anak eselon pajak,pasarbeceng
2023-03-15 12:19:18+00:00,@Askrlfess Kena pajak amerika lah gilaaa,hengkiweh
2023-03-15 12:19:13+00:00,"I gave u 100% of my effort and u only gave me 11% offort in return? Bro, do i look like pajak PPN to u?",mammilariael
2023-03-15 12:18:50+00:00,@nendragunawan @priwietkiew @centongsakti @hrdbacot Pegawai pajak kemarin kayaknya segini,tyhamdhani
2023-03-15 12:18:30+00:00,@lemobt bayar pajak aja lu telat,opetimus
2023-03-15 12:18:29+00:00,"@worksfess simple nya, kalau selama kerja penghasilan belum sampai 54jt/tahun itu gak kena potongan pajak. Jadi kalau gaji kotor 5jt/bulan tapi baru kerja 10 bulan dalam periode 1 tahun ya gak kena potongan pajak. karena penghasilan dalam setahun belum lewat dari 54jt/ tahun. CMIIW",gamalaell
2023-03-15 12:18:21+00:00,"@kring_pajak #LupaEFIN 
1. Orang pribadi 
2. Belum",DoditWayan
2023-03-15 12:18:13+00:00,"Pas baca posternya doang kok murahhh, pas liat keterangannya ada pajak+adm platform ticketing bikin menangez..
Pantes ya pak presiden suruh pada nnton konser 😌😌😌😌😌😌😌😌",junquokkaa
2023-03-15 12:17:37+00:00,"@worksfess Gua ge sama binggung ini bpjs ngapa gede amat yah, kalo pajak pph21 mah gpp dah potong biar dandy dandy yang lain bisa kebeli rubicon https://t.co/60oe0FQE6V",bohlam1000watt
2023-03-15 12:17:25+00:00,@kring_pajak @freedaey Harta ortuny gak pertanyakan dpt dr mana min? Gak dpt sp2dk tuh,ferdysandika
2023-03-15 12:17:24+00:00,bisa ketemu dejun gak ya??😞 tapi gue  udah dibooking buat lapor pajak kantor weh… https://t.co/r7mhXiy0io,geyhn_
2023-03-15 12:17:18+00:00,"#PejabatMentalBangsat 
Gaji se uprit kena pritt,bahasa nya sih PPh 21.liatin oknum pajak fleksing di medsos,dah jatuh ketiban jet lg.
Indahnya hidup di wakanda !
#PecatSriMulyani 
Indonesia kuat disegani ?
Bikin jadi beneran !",nkrigarislurus
2023-03-15 12:17:10+00:00,"Listen to ""Eps 13 : Cerita Raziq Soal Kehidupan PNS, Pajak, dan Mario Bros !!!"" by Berbincanda. ⚓ https://t.co/VT09uVSW7Z",sinaga_mikhael
2023-03-15 12:16:56+00:00,"@kring_pajak #LupaEFIN #kring_pajak 

a. WP OP
b. Sudah",beuxbox10
2023-03-15 12:16:34+00:00,Mobil dan Motor Listrik Tidak Dipungut Pajak Mulai 2025 https://t.co/b19t4hr1fD https://t.co/kmFH3peppc,IDNTimes
2023-03-15 12:16:23+00:00,"Harga fanmeet WayV Jakarta include pajak+fee aplikasi 🫶🏻

CAT 1A 1B : 3,109,600
CAT 2A 2B : 2,930,200
CAT 3 : 2,332,200
CAT 4A 4B : 1,794,000
CAT 5A 5B : 1,076,400 https://t.co/EtrGkeU2U5",n00nabubble
2023-03-15 12:16:22+00:00,@BosPurwa oleh karena itu yg 300T harus diusut tuntas karena masih disembunyikan pengusaha Indonesia yang menyembunyikan pajak dan cukainya,alterna41676964
2023-03-15 12:16:22+00:00,"@kring_pajak Hai admin 
Silahkan cek DM
Tks",ardiyanuari
2023-03-15 12:16:21+00:00,@meiisnf @sosmedkeras Eta baliho heunceut mayar pajak teuuuuu???,bubur_296
2023-03-15 12:16:06+00:00,@CNNIndonesia Setuju atau pegawai pajak setara guru,JoniRebon
2023-03-15 12:15:47+00:00,Tp blm termasuk pajak 15% ya ? Gak apa hitungannya masih murah,foryou_yellow
2023-03-15 12:15:46+00:00,Hal yang paling sulit untuk difahami di dunia ini adalah pajak penghasilan.,MoezhaEX
2023-03-15 12:15:45+00:00,"@dansmurff @asumsico Kalo kendaraan udah atas nama kita mah gampang bang. Yg repot itu kalo kendaraan bukan atas nama kita.

Makin repot lg pas pajak 5 taunan :(",HanTaeJhones
2023-03-15 12:15:38+00:00,"@KillaPrinsa @wayvfess Iya emg blm pajak kak, tinggal tambah aja 15% buat tax dan 4% buat fee platformnya",helmyibo
2023-03-15 12:15:36+00:00,"Sumpahhh gue di cat 5 gapapa tapi gue engga tinggi, apa keliatan yaa..

Cat 5 terbilang murah, tapi itu exclude pajak dan lainnya😭",huangbestie
2023-03-15 12:15:12+00:00,Lumayan juga yaa pajak sama fee nyaa,cynntaaa
2023-03-15 12:14:44+00:00,@idextratime 0.3 nya pajak buat Rafael Alum.,emirrsyd
2023-03-15 12:14:27+00:00,"@masthoyyy @kring_pajak Ojo, umk ne cilik xixi",Iqbalmauul
2023-03-15 12:14:11+00:00,@sosmedkeras Eh mereka bayar pajak nggak nihhhh???,bubur_296
2023-03-15 12:14:11+00:00,Kaann pajak ini nih yg menaikkan ekonomi bangsa,inicintaq
2023-03-15 12:14:06+00:00,raffle dan pajak hhhh,chaisyu
2023-03-15 12:14:00+00:00,"@oxytocin___ @asumsico Bayar pajak mah ga masalah, bahkan ppn sama pph aja itungannya sangat kecil kalo dibandingin harga dan pendapatan bersihnya. Yang jadi masalah kan duitnya ke mana. Banyak negara nerapin pajak super tinggi tapi dampaknya dirasain sama masyarakatnya. Lah ini 🤣",RamadhanComes
2023-03-15 12:13:48+00:00,"@viraaawn - Kartu Tanda Penduduk (KTP) asli
- Nomor Pokok Wajib Pajak (NPWP) asli
- Tanda tangan di atas kertas putih (3)",mandiricare
2023-03-15 12:13:30+00:00,@nanonux @asumsico Bea balik nama bukannya ada di notice pajak ya?,akris9678
2023-03-15 12:13:28+00:00,"Kegiatan ini diharapkan dapat mewujudkan pelaksanaan budaya pelayanan prima dalam melayani Wajib Pajak, menerapkan tata kelola pemerintahan yang baik, membangun kerjasama dengan stakeholders, serta meningkatkan kepercayaan publik.",pajaksintang
2023-03-15 12:13:23+00:00,@nct_menfess Ada yg bisa hitung ga kalo udah sama pajak 15%?,leehaechanmay
2023-03-15 12:13:21+00:00,"Pajak progresif dan bea balik nama kendaraan bermotor (BBNKB) II atau kendaraan bekas diwacanakan untuk dihapus. Kapan dimulai?

Via: @detiksumut_ https://t.co/RPuokbxGVw",detikcom
2023-03-15 12:13:19+00:00,"@medanfess_ 46 kuning klo ga salah lewat pajak melati nder, lewat carefour - darussalam - setiabudi. kyknya ga ada yg sekali angkot dr brayan",levi0sa__
2023-03-15 12:13:06+00:00,"@haechannahchae @fullshan_ Mjb paling mahal 3,1 terus paling murahnya 1,1 inc pajak, jadi kayaknya lebih murah dari tds kemaren",blueesamoyedd
2023-03-15 12:12:33+00:00,"Jadi saya mau beli alat bernama neurofeedback yang berpotensi bantu pasien trauma hingga ADHD. Alat itu harga aslinya 100juta an tapi karna pajak jadi 350jt ++.

Ngeliat berita mobil disubsidi, sementara alat kesehatan dipajakin tinggi tu…. Hatiku terpotek 💔",jiemiardian
2023-03-15 12:12:25+00:00,"@cupay19 @dansmurff @esensigit @asumsico Kalo balik nama ga perlu KTP pemilik sebelumnya, ngurusnya di samsat putri hijau, kalo tembak ktp buat bayar pajak tahunan bisa dimana aja.",rendi_ghost_on
2023-03-15 12:12:16+00:00,@kring_pajak cara tau efin gimana ya min??,gatauusiiapa__
2023-03-15 12:12:16+00:00,@SMTOWN_JKT Yang udh itung + pajak drop juseyoo👍🙏🙏,diminoooo
2023-03-15 12:12:14+00:00,"@wwiinn28_ @wayvfess Belum pajak sama fee :"""")",uyutobeli
2023-03-15 12:12:01+00:00,@SMTOWN_JKT ini kalau sama pajak cat 5 berapa ya,wondertastyyy_
2023-03-15 12:11:01+00:00,"@asumsico Rakyat nya gotong royong pada taat bayar pajak, tapi dananya dilahap sama pejabat pajaknya sendiri.
Katanya bayar pajak untuk pembangunan negara, pantesan negara sampe utang ke luar negeri.
*ups keceplosan",diary_gojek
2023-03-15 12:10:50+00:00,"@kring_pajak #LupaEFIN
a. WP pribadi
b. Belum Aktivasi",fznsp
2023-03-15 12:10:45+00:00,@tanyarlfes PUTUSIN NDER PUTUSIN BARU JD PACAR AJA UDAH MINTA LUNASIN UTANG BISA2 KLO NIKAH LO YG DISURUH BAYAR PAJAK DLL,makkeuyii
2023-03-15 12:10:44+00:00,"@AntonNJR @kompascom Naon spesial na sih si emil hah? Sarua jelma sarua dahar sangu, digaji ti pajak rakyat, wajar weh dikritik mun gawe na teu baleg mah. Meni sieun ka pejabat teh",havjoon
2023-03-15 12:10:37+00:00,"Dukung kami, KPP Pratama Curup untuk bersama-sama mewujudkan ZI WBBM demi tercapainya pembangunan Indonesia melalui pembayaran pajak.

#PajakKitaUntukKita 
#PajakKuatIndonesiaMaju",pajakcurup
2023-03-15 12:10:36+00:00,"@ariskyba @satyabirulaut bisa jadi hasil jualan fraktur palsu, atau materai palsu? Nah nah naah begitulah dulurku. Monggo dikoreksinya. Matur nuwunn. Peluk Hangat Ditemani Dji Sam Soe dengan Cukai Legal dan Kopi Lokal dari produsen UMKM asli dalam negeri yang mendapat fasilitas Pajak UMKM. sruppp santaay",PriaBerkelass
2023-03-15 12:10:29+00:00,@Pawel41012456 @LegiaNet Na Playstation,Pajak1971
2023-03-15 12:10:26+00:00,"blm lagi pas di kantor polisi, kantor pajak, gw ngurus dokumen gw sendiri. sama sekali gaada respect.. walaupun ada staf yg baik dan mah membantu.. Syukur terlewati drama2 itu.. memang jangan terlalu mengagung2kan bule biasa saja kalau ga ya mereka semena-mena..",mawacikkkkkkk9
2023-03-15 12:10:16+00:00,"@hosianaOW Kemaren sih aku udah dikasih hitungannya hosi, tapi bulan ini baru mau kupastikan ke kantor pajak pratama :') semoga aja aman ya hahaha",stcarolinelink
2023-03-15 12:09:53+00:00,"@kring_pajak @kring_pajak 
#LupaEFIN 
WP pribadi
sudah aktivasi EFIN",appah7
2023-03-15 12:09:49+00:00,"@bonggodong @dansmurff @asumsico Ga usah kalau bayar online. Ntar dikirim link bukti bayar pajak, cetak sendiri di kertas atau simpan di hp.

Pas 5 tahunan juga ga ditanya kalo ga ada stempel di STNK, mereka cek di system.",adiharyoutomo
2023-03-15 12:09:34+00:00,"@fullshan_ Ini totalan harganya brp si ama pajak dlk, kumaha ngitung na aku udh teu bisa mikir beneran dah",huangahengshi
2023-03-15 12:09:30+00:00,@OmzRi @TOPTVPINFO @WiadomosciTVP @pisorgpl @PolskieRadio24 @SolidarnaPL Jedyne co czuje to śmiech. 🤣 Wasze tweet'y już nie tylko przypominają nagłówki SE ale poziomem dorównujecie paskowemu z TVP INFO. 🤣,pajak77oi
2023-03-15 12:09:24+00:00,@JokTugPajak 1367 https://t.co/xde9wbo7RO,smilesdaylight
2023-03-15 12:09:08+00:00,"@jenxxnira @weishenvess blom, diposter ada keterangan kalo itu harga exclude pajak sama fee web ticketing",yyliuuuu__
2023-03-15 12:09:02+00:00,@JokTugPajak 1366 RT Ekonomi SMA https://t.co/uw76u65rAO,smilesdaylight
2023-03-15 12:08:56+00:00,knp ga dari kemaren kemaren ye gua bayar pajak motor sampe 2 juta lebih asu 🥰🥰🥰,tojinisasi
2023-03-15 12:08:49+00:00,wehh harga setelah seluruh pajak dan fee berapa dehh,renjncastle
2023-03-15 12:08:32+00:00,@__AnakKolong Ada sebagian orang berharap pada Bu Sri Mulyani untuk memberantas penjahat yg menyelewengkan Pajak Demi Gaya Hedon mereka dan keluarga🙏🙏🙏,brianprayoga
2023-03-15 12:08:24+00:00,"Anggota Polres Samosir Diduga Gelapkan Pajak Kendaraan Rp2,5 Miliar https://t.co/QmuxhM1lfU",CNNIndonesia
2023-03-15 12:08:23+00:00,"@ariskyba @satyabirulaut Naah, pinter dulurr. Di huruf j, k, dan v. Kepabeanan dan Cukai, ditangani Direktorat Jenderal Kepabeanan dan Cukai (DJBC). Kem
udian Perpajakan, ditangani Direktorat Jenderal Pajak (DJP). Keduanya ini eselon I di Kemenkyu. 
*Mohon koreksi netizen nek keliru*",PriaBerkelass
2023-03-15 12:08:14+00:00,"Bukan rumah orang pajak, cuma rumah orang yang ngaspal Ancol dan aja. https://t.co/NGPbLbtcnt",idcanymeow
2023-03-15 12:08:09+00:00,@fullshan_ seharga tiket TDS ga kl dah include pajak?,haechannahchae
2023-03-15 12:07:55+00:00,"@mnsiaspr omg km first, slmt dapet 1 juta d potong pajak 🥰🙏",aloramelody
2023-03-15 12:07:46+00:00,"@vanillabitter @worksfess Iya gajinya langsung dipotong pajak sama perusahaan. Lapor spt dilakukan sendiri, tidak diakomodir perusahaan. Soalnya di spt perlu isi data harta dan utang (yg mana cuma duketahui oleh masing2 orangnya)",_maxwell999
2023-03-15 12:07:43+00:00,inget tipani 900 tuh belom pajak🙏🏻,jijyeonggg
2023-03-15 12:07:40+00:00,"Masyarakat berbagi pandangan bahwa semua perusahaan dan individu harus membayar pajak mereka secara adil, tetapi banyak yang percaya beberapa perusahaan dan orang kaya membayar terlalu sedikit dari aset yang dimilikinya bahkan banyak pula yang berusaha untuk menghidari pajak.",Momovele
2023-03-15 12:07:23+00:00,"Lebih baik bagi jabatan ya om @erickthohir ?
Atawa menggunakan fasilitas negara aka pajak rakyat buat promosi pencalonan mgkn?",syahdan1968
2023-03-15 12:07:22+00:00,"@worksfess Kerja serius gaji bercanda, Daripada uang pajak buat ngasih makan bocah sok jagoan yang arogan mending fokusin ke guru",AvoAvi1
2023-03-15 12:06:47+00:00,"""For patriots like me, paying taxes gives a feeling of responsibility, of being part of the fabric of our country, of contributi #mosyantax",mosyantax
2023-03-15 12:06:28+00:00,@adiharyoutomo @dansmurff @asumsico bang kalo bayar pajak tahunan ga usah ke samsat buat print kertas nya kan? apa perlu kesana buat konfirmasi?,bonggodong
2023-03-15 12:06:25+00:00,"@kring_pajak tampilannya seperti ini kak @kring_pajak , jadi file EFIN pdf di password dan saya lupa passwordnya...apakah bisa dibantu https://t.co/7IedDIiwE2",maryanto_heru86
2023-03-15 12:06:25+00:00,demi apa si mulai 900k?😭 tp blm pajak si... https://t.co/fV0ulhU6cF,jjhchanie
2023-03-15 12:06:24+00:00,@weishenvess Aduh itu kalo udah include pajak jdi berapa gess?? Gabisa itung itungan 🙏🏻,eyzathought
2023-03-15 12:06:02+00:00,"bagi PT atau BUMN atau instansi klo order dengan kami, kami menyediakan faktur pajak, invoice serta kuitansi resmi krn kita ada CV",PapoyKonveksi
2023-03-15 12:06:00+00:00,Struk Cicilan Rubicon @KemenkeuRI @Kemdikbud_RI @kring_pajak @jokowi @PNS_Ababil @kempanrb,NamungAbdiGusti
2023-03-15 12:05:38+00:00,Pengurangan tarif pajak penghasilan ini diberikan dalam rangka mendorong PT terbuka untuk melakukan ekspansi usaha dan investasi di Indonesia. https://t.co/H98g8lr8SV,taxcenteruinjkt
2023-03-15 12:05:35+00:00,"Assalamu'alaikum Wr. Wb.
Halo #SobatPajak semua!
Sajak Education hadir kembali nih!

Kalian udah tau belum, kalau Badan yang berbentuk Perseroan Terbatas itu dapat tarif pajak penghasilan yang spesial? https://t.co/BeYlxfrDLV",taxcenteruinjkt
2023-03-15 12:05:34+00:00,"@helmyibo @wayvfess Mjb, itu belom sama pajak 19% kan ya?",qianwoole11xd
